sku,image,small_image,thumbnail,gallery
QCNBB001559,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001560,/Acer.jpg,/Acer.jpg,/Acer.jpg,/Acer.jpg
QCNBB001561,/Acer.jpg,/Acer.jpg,/Acer.jpg,/Acer.jpg
QCNBB001562,/Acer.jpg,/Acer.jpg,/Acer.jpg,/Acer.jpg
QCNBB001563,/Sony.jpg,/Sony.jpg,/Sony.jpg,/Sony.jpg
QCNBB001564,/Asus.jpg,/Asus.jpg,/Asus.jpg,/Asus.jpg
QCNBB001565,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
QCNBB001566,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001567,/Asus.jpg,/Asus.jpg,/Asus.jpg,/Asus.jpg
QCNBB001568,/Asus.jpg,/Asus.jpg,/Asus.jpg,/Asus.jpg
QCNBB001569,/Asus.jpg,/Asus.jpg,/Asus.jpg,/Asus.jpg
QCNBB001570,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001571,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001572,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001573,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001574,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
QCNBB001575,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001576,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001577,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001578,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001579,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001580,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001581,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001582,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001583,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001584,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001585,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001586,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001587,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001589,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
